avg_daily_km,vehicle_age,current_odometer,km_since_oil,km_since_oil_filter,km_since_fuel_filter,km_since_fuel_pump,km_since_battery,km_since_spark_plugs,km_since_shock_absorbers,km_since_brake_fluid,km_since_brake_pads,km_since_tires,km_since_coolant,km_since_water_pump,km_since_radiator,km_since_transmission_fluid,days_since_oil_change,days_since_oil_filter_change,days_since_fuel_filter_change,days_since_fuel_pump_change,days_since_battery_change,days_since_spark_plugs_change,days_since_shock_absorbers_change,days_since_brake_fluid_change,days_since_brake_pads_change,days_since_tires_change,days_since_coolant_change,days_since_water_pump_change,days_since_radiator_change,days_since_transmission_fluid_change,vehicle_type_Bus,vehicle_type_Car,vehicle_type_Truck,make_BMW,make_Ford,make_Honda,make_Hyundai,make_Iveco,make_MAN,make_Mercedes,make_Scania,make_Toyota,make_Volvo,driving_condition_Highway,driving_condition_Mixed,driving_condition_Urban
0.8324114021953285,0.4800802760804665,0.9658806908244458,-0.5594876295089198,0.6132970611806433,-0.015058905038954313,1.045263938534266,1.2484799531261372,-1.058019081632361,1.2762763664083343,-1.1529390516873987,-0.12144809493293993,-0.8220458850042792,1.1685243200676934,0.3712459855944888,1.8281012372720076,1.6693256217412478,-0.711586126819791,-0.2564617535019313,-0.5171745595297228,-0.1055756294438426,-0.017447252150871943,-0.9413691407810172,-0.008487672812240454,-0.9478874657414915,-0.5608643354093487,-0.8380903827635462,-0.05260849488889553,-0.37259509941409535,0.19774897716519868,0.1457936474523583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.3409588867355445,-0.18084593432113927,-0.290684852375027,-1.018911428647506,-1.5268751391331874,1.7242358459855385,1.5978145202692084,-0.4049184404941242,-0.5360581123371476,-0.5223618818072577,1.116908506274799,0.6990856073933763,-1.38052404817739,-0.44497780329306413,-1.3898958067969371,-0.535916684761318,-0.057237108849709756,-0.784900644538434,-1.0569808386547186,0.9952458236738602,0.8756645757041558,-0.3942370621254321,-0.4684591962278814,-0.4704560229447365,0.5795424370192596,0.36228060365526826,-1.0166318084369828,-0.407494031928291,-1.0543196130852164,-0.5089820585812994,-0.17643891155696564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.014607867485932185,-0.5774016605621027,-0.438670356490907,1.1248365313239914,0.8975788676315591,1.0331604087369868,0.11834968701540168,0.35617775691668135,1.0046226377432537,-0.9276898715148197,-1.5262898396694569,0.35679256838515266,-0.037177388388810476,-0.8220850435053044,-0.9200914787337782,-0.0024868460378834074,0.21686830525820303,0.3148171212412103,0.21657225136107938,0.29093240992709357,-0.24517475141335165,-0.10184816958517341,0.27993226942416843,-0.7890548851050785,-1.0894253717888198,-0.06799881709518879,-0.2963095048579453,-0.7141852367771512,-0.809026213306355,-0.31847195329311295,-0.172647940274503,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5187422638462829,-1.2383278709637084,-1.02750288174631,0.8632441355654116,1.7024152967513413,-1.2157193337294747,-0.03643368189590512,0.6479406885518081,0.6232411467038412,1.7480923024119723,0.9851902588226084,-0.5449273344958768,1.7431121625388277,0.16709887153293448,0.6968619384425166,-0.4647155543160696,0.8999924267488069,0.6080751921157821,1.1626402610871007,-0.8878658299227578,-0.08534387263666737,0.41962892741961777,0.43144710602857117,1.1623631456270167,0.6503113900429237,-0.4200456158910173,1.2366841155794936,0.07444928997706085,0.4938958712333108,-0.39426629625723014,0.5514275746758602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7257413759288855,0.21570979191982417,0.6343721396924817,1.4705245062197168,-0.04236857685813966,-0.8270827246462684,-0.6798450777850332,0.1252292845787393,-0.8916932129276864,-1.5164056224954203,-0.9796255681976743,1.2150857062932658,-0.045826386491048914,-0.8750041726829688,1.49980385703717,0.37664541903481696,1.1841809910159764,0.13153082694460294,-0.4747851403617823,-0.8359690520677329,-0.7975017122492353,-0.44246615780217574,-0.8633160431363249,-1.111636233042425,-0.8712210999658554,0.04935011583675405,-0.49947733407254563,-0.8280991128638707,0.146662357260637,-0.359441868408852,-0.005845203846147092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.04465325821764726,-0.04866069224081811,-0.058214034178098784,-0.2603279463489102,0.3255860411416585,-1.0046365788833742,0.28185822419827133,-1.2163506447433128,1.100575039221007,-1.1369047738745561,-0.1932296137568794,-1.1551553196577549,0.02594906529246229,-0.6691508854480861,-0.6462470999787422,-1.3397514561349326,0.0020339546325632237,-0.38167079708589774,-0.07452559778538871,-0.8285552266598722,-0.12985373761245286,-0.9428430254483916,0.3717594431238065,-0.8925995153071897,-0.3581461905442903,-0.9363809207915658,-0.2285868951197452,-0.6221778753224931,-0.6433735277414098,-1.0456879465974807,-0.2598402797711436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5424467141277146,0.6122655181607877,0.08837701641571861,-1.124030902568938,1.726076870509017,0.39665427531360065,-1.080626101397567,-1.1476210103361193,0.03584666802392953,-0.740989007595091,-0.846286001061225,1.0900630543036274,0.2786795293189102,1.4641488529437225,0.5642256633676531,1.3828902252393285,-0.02966657649543212,-0.8215579033977555,1.2354147233737178,0.2686909337035115,-0.8238029960985631,-0.8343275601757183,0.027407541750163897,-0.5421407669308135,-0.5940427006231708,0.8394995975785025,0.20237516685061915,0.9769976928179924,0.4174407855879514,0.9413529365158619,-0.05512783051816134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4886968731145677,0.21570979191982417,0.48415831286295385,-1.6230899131860967,-1.2353919841473269,-1.0927347833175345,-0.6757708520889303,-1.246884629865197,0.8642524797350044,-0.9963238047525018,-0.3224879278950223,0.5015484516282075,-1.0759557578628505,1.310832146964738,-0.9953930061837275,0.5587366660408107,-0.25078894327204754,-1.1514732331316488,-0.9842063763681015,-0.9249349569620613,-0.7631077256770373,-1.0001150765645248,-0.03228012115460081,-0.8806520579761768,-0.5586582241113387,-0.19317101222259447,-0.9181261942723281,0.14455013679965747,-0.9141519560687242,-0.20990167823640454,-0.5252082695435281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9746381038839191,1.2731917285623933,1.9372104157208014,1.617002461684007,-1.4267421023615743,0.668889944023475,0.7237163726372674,1.2273540409108115,1.1271587106600878,-1.1743277742246692,1.144862293934432,0.0315697986272893,1.6199481830699387,0.48537874244245377,1.2694714426925267,1.6511134019605973,1.1189195689520048,0.09487356808528145,-1.0569808386547186,-0.27251832107031965,-0.277545562304832,-0.07471930326700509,-0.09196778405936552,-0.9841966881782881,-0.08686520395357777,-0.5295712866274973,0.11002615357125536,-0.3461557909585189,-0.04766098542131805,0.07074224030640773,-0.10820142847263822,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0338992295874987,-0.3130311764014604,0.23019784472237956,0.3204140653153941,0.9713069597750416,-0.37899000841026975,-1.1753564997745352,-0.3155699157647728,-1.5300362398617107,-1.2423216762692406,0.7423277516357171,-0.25329885462272245,-1.281116732326987,-0.3110435253502362,-1.1610677199889872,0.9563474552418543,1.2684180831213536,-0.38167079708589774,-0.14730006007200575,-0.6951063693183795,-1.0200510371281628,-0.6745686807465048,-1.138797564235239,-1.012074088617318,-0.2578901737607661,-0.6547434817549029,-1.0351016110928557,-0.6528469958073791,-1.0288345845367632,-0.2160471655037654,-0.07029171564801188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8916725278989079,1.6697474548033568,2.313434326338505,-0.8024687085732133,0.46927009048174745,-0.257430775635554,-1.3883324621899968,-1.511324715035169,1.1940155977281386,1.0119811325473753,1.4136659160694627,0.33425981297467716,0.031677622477061775,-0.8092484354638148,1.1792401740293572,-1.0511905197980744,0.6489182670636983,-0.8215579033977555,-0.3292362157885483,-0.6209681152397726,-1.0989548886761462,-1.1237021342361804,-0.036871479839582715,-0.131944731899373,0.042877876589806484,-0.3887525671091659,-0.49947733407254563,-0.8237178099374585,-0.05403224255843134,-0.9698936036333634,-0.2598402797711436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.050164542908079854,1.1410064864820721,0.9543922157017238,-1.641356575867526,1.0889289858458064,-1.2011267960150336,0.23607434548544368,0.966970130886182,1.1318056201557383,-0.5986385404685545,-0.02013976056843198,0.4891895766909467,0.39881074321948173,-1.061730063829539,1.7381688127569868,-0.9212716971790867,0.2541127086139816,-1.1514732331316488,0.28934671364769643,-0.9545902585935041,-0.1966185350761311,0.2116409523136606,0.3304372149589694,-0.621790482470899,-0.3050694757765422,-0.013235981726948799,-0.0685152721021813,-0.8456243245695199,0.6659198139353694,-0.8264989007282768,-0.1688569689920404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3128413482742474,-1.3705131130440296,-1.1720950988367689,-0.5429442368917764,-0.7988530943861497,-1.545510686075842,-0.5631436266815923,-0.11400054534761049,0.2606147498450717,0.4186722165338634,-0.3950559606594295,0.009583291832825308,-1.5934915858636767,-0.5447803055494145,-0.1127217281443296,-0.5687947980204748,-0.8392951649287403,0.2048453446632459,-0.14730006007200575,-1.1028667667507182,2.2655862683570938,2.5748666404741014,1.2165694411604762,1.6840687824145768,0.33774851418840707,0.9412020061195197,-1.145920427028092,0.14893143972606976,1.3890574989977267,1.0130502879684051,-0.24088542335883043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.571662449099579,1.008821244401751,1.301204719055722,1.5453144270097192,0.3581635702283135,-1.0644999196468021,-1.3585664297070532,-1.1239881565379082,1.4365759005911851,-1.0553572700935252,0.008484917995032187,1.2121496199822037,-1.1759808592919847,0.1948548485233079,0.24139129728558642,-0.9791166869812616,-0.9410568464252982,0.2048453446632459,-0.2928489846452398,-0.9249349569620613,-1.078723131868971,-0.951885980887781,0.19728781309449422,-0.912511944192211,-0.42891514356795446,0.1119362134004569,-0.9673790013546555,-0.3636810026641681,-0.35666695657131214,-0.9166327139829027,-0.8284859721405388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2298757722892362,1.2731917285623933,-0.1891244899528426,0.5778706129196881,-0.5269164568522821,0.7367622124627357,-0.7918025674615049,-1.122551594507266,1.4279519063920503,0.6021352755943269,-0.7241838565639481,-0.5275839409375108,0.4965331893097083,-1.1355193074057846,0.15961832307401316,1.1463309671733004,-0.27906641235335794,1.3778776281615333,0.14379778907446236,1.5883518563027161,-0.27147603526267944,-0.5961964002717963,2.4103226992557705,1.3535224629232219,-0.12224968046540985,0.1119362134004569,1.3167199270882755,-0.5958900577640194,0.9398838708312404,1.986085771967207,0.30880541259825156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002755642345216296,-1.3705131130440296,-1.0469481507097462,-0.10764621865319102,-1.6194639060110492,-0.8782584150494709,0.7658725161412363,-0.006427400347171329,-0.396902011764699,0.37164874828709166,-1.1209040110294595,0.228014457160435,-0.06357368129823948,0.09530737821480174,0.28149723708459823,-1.336602138881026,0.31457440237336237,-0.34501353822657627,-1.1297553009413355,-0.7544169725812652,0.4851916693256739,-0.2947645522921482,-0.49141598965279093,-0.08813738835232597,-0.8712210999658554,-0.1384081768543545,-0.30246610574323624,-0.2322419148717994,-0.12411607106667742,-1.0456879465974807,-0.11957434232002613,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7557867666606006,-1.6348835972046718,-1.2575684428002836,-0.8679529710160726,-0.667514213963109,-1.2871888323960161,-1.470840183478656,-1.4883397225448944,-1.4221525842735037,-1.4182549565872267,-1.3431366229235415,-1.2762859502583113,-1.3462650297204715,-1.4114213696485316,-1.4975829515934345,-1.4944474373900767,-1.379097166812492,-0.5282998325231837,-0.40201067807516533,1.0619702523446064,-0.6882502254904891,0.20259799687427116,-0.8036283802315601,0.24240893113902892,0.6562088027948957,0.8786159085558167,-0.14239448272567232,0.4643852504277546,-0.6019603563501734,0.4271805018133372,0.4756081490266075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.6447036522142922,1.1410064864820721,-0.6251172011556375,-1.5410622581260942,1.060466513064834,0.9780481267643071,-1.1801934800530136,0.32172843606422336,-0.019330149230729697,0.48131997567127593,-1.4831291915229834,-0.7985915355562301,1.1595294399390899,0.02555614047942231,-0.7459584704769222,0.7048384261151134,1.0372869805778009,-0.858215162257077,3.7097464411186967,3.693878272135155,-0.4576081978886915,2.409079124085295,1.831811504948051,2.6319003973415946,-0.9301952274855755,0.36228060365526826,4.068720522813316,1.7700135224986169,0.4843389855276409,3.0697400267785038,3.4628935196071637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0975734434709434,1.4053769706427146,1.2029167676626997,0.2924970902739647,0.2192804199115211,0.45006975057529874,-1.1752076696121205,0.2813638597914741,0.8915897040652718,-1.5886162006357791,0.43170526316187546,-1.5055055257521486,-1.5388456433086246,0.39922044939576634,1.4809288039824333,-1.5066083552199205,1.2935701477252561,-0.1617272439299689,-0.18368729121531424,-0.07234503505808075,-0.9634021180680721,-0.17720613158008544,0.16973966098460283,-1.1434961192584592,-0.08096779120160577,-1.1476090000690629,-1.1274506243722193,-0.11394673585866759,0.4875246140961975,-1.1440157428752542,0.3315512402930274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2224366353283856,1.1410064864820721,0.6955984595368144,1.0400516441611316,-0.5601798286565509,-0.20442253398449145,1.536459285813741,0.8219900373231392,0.4482912838000317,1.4300720972234364,0.14970745325149798,0.5049625054782796,1.6452212294725836,-0.1481631213270955,-1.600927415010421,0.6036049510136358,-0.9996581803766981,0.46144615667849626,-0.5111723715050909,-0.3095874481096232,0.7239263996503416,0.30207050670755503,0.10086928070987432,0.648622480393465,-0.08686520395357777,0.15887578657323403,0.8426616589208747,-0.28043624706233455,-1.1944872701017086,0.14243959175895102,-0.7678304316211366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.009096582795499592,0.7444507602411088,0.5804264088402247,0.47068321492111326,-0.5176575801644959,-0.7906353164943855,-1.382044387827975,-1.1595923605914706,1.0185633662302047,-0.7978388371007958,-0.8226370967011755,-0.8239920962007661,0.44722266766188135,0.3495742302154353,-0.555107558085871,0.1523988531241225,-0.9775198986617247,-0.015098208492682976,-0.5475596026483994,-0.709934020134101,-1.0686072534653832,-0.9157141591302232,0.30288906284907796,-0.7173701411190015,-0.706093542910639,-0.7407993659049944,-0.013105864134563022,-0.09204022122660614,-0.6051459849187301,-0.22628964428270015,-0.7829943167509872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3172544364541127,-1.2383278709637084,-0.9962555608002911,-1.5286547136632367,1.0693824683938133,-0.2642858747479193,0.7119587898065047,-0.9805854644202764,-0.513995758245186,0.34868292312253535,1.25164576279423,0.12443206334924903,-1.220349096309961,-0.4880356971540875,1.4351461564977865,-1.2782069671489518,-0.3497600850566339,-1.078158715413006,0.544057331650856,-0.3095874481096232,0.28489727693463923,-0.7649982351403992,-0.4638678375428995,0.06319707117383651,0.6444139772909517,-0.03670576831333737,-0.9181261942723281,-0.44254445533958925,0.8092730995204181,-0.9883300654354459,-0.36219650439763473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6728211906755893,0.4800802760804665,-0.08990456711040147,-1.319105073846087,0.7346912221982841,-1.5105564678296228,0.7931642471740352,-0.25427660245737405,1.2873724281362493,-0.30471362725594664,0.9028384003773297,1.3618217407693625,0.9615010807930332,-1.5155594150182328,1.6812598182084952,1.123792479838114,-1.3139101591408398,-0.8948724211163984,0.6532190250807816,-1.0954529413428575,0.6591847778673808,-0.12596271742354526,1.1063768327209107,-0.1677871038924115,0.7564648195784199,1.2150161829607196,0.8549748606914566,-1.0559268650373097,1.4432131846631895,0.9065285086674837,-0.9080963690722541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3128413482742474,-0.44521641848178156,-0.85085049643064,-0.7066548929989245,1.4963195601083976,-1.4857830898492927,-0.9109225087041849,-1.2628558194999833,-1.3511092922544166,0.3327950899759079,0.1395322745433916,-0.631029772594694,1.1213952210337659,0.0015406320574300031,-1.2370788358996407,-0.677711848349857,-0.26102092221594275,0.05821630922595998,2.7636784313926754,-1.028728512672111,-0.3524030624913803,-0.7167691394636555,-0.8403592497114154,1.2221004322820808,1.0100535679132163,0.08064316461860548,2.3079326696201137,0.8017455757615009,-0.703900470543986,-0.04602201777344848,0.4452803787669064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8387523426456118,0.21570979191982417,-0.35360518799302126,-0.391985779260343,-1.100623890136217,-0.8338699514901945,-0.3461306461106316,0.009036767394447184,-1.4570253375156366,-0.8610136807501818,-1.4064239981849507,-1.072193811101004,0.44548163557636583,0.3689141529269513,0.07344590040607271,1.2926983323172099,-0.9543398154542821,-0.05175546735200445,-0.6931085272216334,-0.49493308330614066,-0.11771468352814773,0.21766958927325356,-1.0377876731656372,-0.5341757953768049,-0.9714771167493795,-0.7329761037095315,0.6271806279356925,0.5038169767654652,0.3027581571199124,1.2834517277322828,-0.6010276951927808,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5424467141277146,0.6122655181607877,0.07979657250734833,-0.8272837974989284,1.53026877463028,-1.1979367993983885,0.6064196008841678,1.3603627842185029,-1.5425954547148197,1.784611729312988,0.9646721786804378,0.805262682130617,0.7703806876636994,1.7311673023365644,1.5221133182417157,0.5165054599733652,-1.3414062771027981,-0.6016143502418266,1.0898657988004836,-0.8730381791070364,0.3921255880126679,0.9441203429042054,-1.1158407708103295,1.2181179465050764,0.6621062155468678,0.6204482561055426,0.5656146190827833,1.1566311128008964,1.1278359563760822,0.3186102267566288,-0.9422151106144179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
